-4.1618458358530956,1.832672982466244,0.0,1.0
-4.1511825639213313,1.8106053062380711,0.0,1.0
-4.1398868200020864,1.7885888233515645,0.0,1.0
-4.1279696457965054,1.7666255413887511,0.0,1.0
-4.1154420830057301,1.7447174679316539,0.0,1.0
-4.102315173330906,1.7228666105623027,0.0,1.0
-4.0885999584731767,1.7010749768627234,0.0,1.0
-4.0743074801336849,1.6793445744149391,0.0,1.0
-4.0594487800135743,1.6576774108009786,0.0,1.0
-4.0440348998139894,1.636075493602867,0.0,1.0
-4.028076881236073,1.6145408304026292,0.0,1.0
-4.0115857659809695,1.5930754287822957,0.0,1.0
-3.9945725957498226,1.5716812963238871,0.0,1.0
-3.9770484122437755,1.5503604406094311,0.0,1.0
-3.9590242571639722,1.5291148692209582,0.0,1.0
-3.940511172211556,1.5079465897404889,0.0,1.0
-3.9215201990876718,1.4868576097500537,0.0,1.0
-3.9020623794934615,1.465849936831674,0.0,1.0
-3.88214875513007,1.4449255785673785,0.0,1.0
-3.8617903676986405,1.4240865425391949,0.0,1.0
-3.8409982589003171,1.4033348363291474,0.0,1.0
-3.8197834704362434,1.3826724675192636,0.0,1.0
-3.7981570440075623,1.3621014436915644,0.0,1.0
-3.7761300213154185,1.3416237724280853,0.0,1.0
-3.7537134440609554,1.3212414613108425,0.0,1.0
-3.7309183539453166,1.3009565179218701,0.0,1.0
-3.7077557926696461,1.2807709498431894,0.0,1.0
-3.6842368019350871,1.2606867646568292,0.0,1.0
-3.6603724234427828,1.2407059699448126,0.0,1.0
-3.6361736988938778,1.2208305732891693,0.0,1.0
-3.6116516699895165,1.2010625822719234,0.0,1.0
-3.5868173784308408,1.1814040044751,0.0,1.0
-3.5616818659189953,1.1618568474807267,0.0,1.0
-3.5362561741551239,1.1424231188708323,0.0,1.0
-3.5105513448403696,1.1231048262274372,0.0,1.0
-3.4845784196758771,1.103903977132572,0.0,1.0
-3.4583484403627884,1.08482257916826,0.0,1.0
-3.4318724486022494,1.065862639916527,0.0,1.0
-3.4051614860954018,1.0470261669594043,0.0,1.0
-3.3782265945433911,1.0283151678789126,0.0,1.0
-3.3510788156473592,1.0097316502570806,0.0,1.0
-3.323729191108451,0.99127762167593314,0.0,1.0
-3.2961887626278088,0.97295508971749634,0.0,1.0
-3.2684685719065794,0.95476606196379787,0.0,1.0
-3.2405796606459027,0.93671254599686193,0.0,1.0
-3.2125330705469253,0.91879654939871802,0.0,1.0
-3.1843398433107892,0.90102007975138587,0.0,1.0
-3.1560110206386374,0.88338514463689854,0.0,1.0
-3.1275576442316155,0.86589375163727755,0.0,1.0
-3.0989907557908665,0.8485479083345524,0.0,1.0
-3.0989907557908678,0.84854790833455151,0.0,1.0
-3.0700627535331702,0.83127868774582225,0.0,1.0
-3.0405325603168847,0.81402034155973446,0.0,1.0
-3.0104210048055355,0.79677964536562751,0.0,1.0
-2.9797489156626411,0.77956337475283544,0.0,1.0
-2.9485371215517233,0.76237830531070383,0.0,1.0
-2.9168064511363028,0.74523121262856229,0.0,1.0
-2.8845777330799018,0.72812887229575551,0.0,1.0
-2.8518717960460398,0.71107805990161843,0.0,1.0
-2.8187094686982395,0.6940855510354913,0.0,1.0
-2.7851115797000219,0.67715812128670816,0.0,1.0
-2.7510989577149054,0.66030254624461282,0.0,1.0
-2.7166924314064138,0.64352560149853844,0.0,1.0
-2.6819128294380672,0.62683406263782881,0.0,1.0
-2.6467809804733866,0.61023470525181445,0.0,1.0
-2.611317713175894,0.59373430492984181,0.0,1.0
-2.5755438562091086,0.57733963726124227,0.0,1.0
-2.5394802382365524,0.56105747783535831,0.0,1.0
-2.5031476879217474,0.54489460224152575,0.0,1.0
-2.4665670339282135,0.52885778606908529,0.0,1.0
-2.4297591049194702,0.51295380490737186,0.0,1.0
-2.392744729559042,0.4971894343457266,0.0,1.0
-2.3555447365104492,0.48157144997348533,0.0,1.0
-2.3181799544372108,0.46610662737998787,0.0,1.0
-2.2806712120028481,0.45080174215456914,0.0,1.0
-2.2430393378708846,0.4356635698865734,0.0,1.0
-2.2053051607048397,0.42069888616533158,0.0,1.0
-2.1674895091682345,0.4059144665801897,0.0,1.0
-2.129613211924589,0.39131708672048005,0.0,1.0
-2.0916970976374261,0.37691352217554375,0.0,1.0
-2.0537619949702668,0.36271054853471441,0.0,1.0
-2.0158287325866304,0.34871494138733539,0.0,1.0
-1.9779181391500398,0.3349334763227434,0.0,1.0
-1.940051043324015,0.32137292893027647,0.0,1.0
-1.9022482737720763,0.30804007479927265,0.0,1.0
-1.8645306591577473,0.29494168951906952,0.0,1.0
-1.8269190281445464,0.28208454867900512,0.0,1.0
-1.7894342093959956,0.26947542786842016,0.0,1.0
-1.7520970315756168,0.25712110267664912,0.0,1.0
-1.7149283233469301,0.24502834869303314,0.0,1.0
-1.6779489133734566,0.2332039415069076,0.0,1.0
-1.6411796303187183,0.22165465670761542,0.0,1.0
-1.6046413028462361,0.21038726988448975,0.0,1.0
-1.5683547596195275,0.19940855662687085,0.0,1.0
-1.532340829302119,0.1887252925240972,0.0,1.0
-1.496620340557528,0.17834425316550551,0.0,1.0
-1.4612141220492774,0.16827221414043292,0.0,1.0
-1.4261430024408881,0.1585159510382228,0.0,1.0
-1.3914278103958786,0.14908223944820964,0.0,1.0
-1.3570893745777735,0.13997785495973147,0.0,1.0
-1.3570893745777717,0.13997785495973325,0.0,1.0
-1.3229970348563684,0.13110894311306964,0.0,1.0
-1.289004405042264,0.12238081295598713,0.0,1.0
-1.2551087247101691,0.1137989853390593,0.0,1.0
-1.2213072334348016,0.10536898111285931,0.0,1.0
-1.1875971707908732,0.097096321127954077,0.0,1.0
-1.1539757763530982,0.088986526234918983,0.0,1.0
-1.1204402896961927,0.081045117284324508,0.0,1.0
-1.0869879503948674,0.073277615126743356,0.0,1.0
-1.0536159980238393,0.065689540612747788,0.0,1.0
-1.020321672157821,0.058286414592909619,0.0,1.0
-0.98710221237152673,0.051073757917798446,0.0,1.0
-0.95395485823967086,0.044057091437990525,0.0,1.0
-0.92087684933696767,0.037241936004052789,0.0,1.0
-0.8878654252381315,0.03063381246655883,0.0,1.0
-0.85491782551787487,0.024238241676082239,0.0,1.0
-0.822031289750913,0.01806074448319217,0.0,1.0
-0.78920305751196018,0.012106841738462215,0.0,1.0
-0.75643036837572986,0.006382054292464634,0.0,1.0
-0.72371046191693722,0.00089190299576813459,0.0,1.0
-0.69104057771029481,-0.0043580913010501376,0.0,1.0
-0.65841795533051695,-0.0093624077474228073,0.0,1.0
-0.62583983435231971,-0.014115525492776726,0.0,1.0
-0.59330345435041476,-0.018611923686539189,0.0,1.0
-0.56080605489951552,-0.022846081478141045,0.0,1.0
-0.52834487557433985,-0.026812478017005148,0.0,1.0
-0.49591715594960029,-0.030505592452565899,0.0,1.0
-0.46352013560000849,-0.033919903934247486,0.0,1.0
-0.43115105410028054,-0.03704989161147676,0.0,1.0
-0.39880715102512898,-0.039890034633687232,0.0,1.0
-0.36648566594927168,-0.042434812150304424,0.0,1.0
-0.33418383844741939,-0.044678703310753853,0.0,1.0
-0.30189890809428732,-0.046616187264467257,0.0,1.0
-0.26962811446458801,-0.048241743160872375,0.0,1.0
-0.23736869713303754,-0.049549850149393837,0.0,1.0
-0.20511789567434846,-0.050534987379462493,0.0,1.0
-0.17287294966323685,-0.051191634000508301,0.0,1.0
-0.14063109867441348,-0.051514269161957227,0.0,1.0
-0.1083895822825971,-0.051497372013238785,0.0,1.0
-0.076145640062496689,-0.051135421703777606,0.0,1.0
-0.043896511588831011,-0.050422897383004983,0.0,1.0
-0.011639436436310824,-0.049354278200347323,0.0,1.0
