-2.0118381,5.4864053,2.7355271
-2.1996048,5.4188728,2.7245451
-2.3716735,5.3175899,2.9873950
-2.5135036,5.1793883,2.9754973
-2.6186300,5.0084103,2.9635519
-2.7204495,4.8341867,3.2909067
-2.8199795,4.6630280,3.5862358
-2.9173187,4.4890833,3.8569202
-3.0149203,4.3152474,4.1078504
-3.1128465,4.1409562,4.3424673
-3.2105784,3.9673148,4.5633017
-3.3082081,3.7935538,4.7722807
-3.4054514,3.6191336,4.9709124
-3.5022838,3.4435615,5.1525365
-3.5973552,3.2682705,4.7243855
-3.6895680,3.0924460,4.2554026
-3.7829950,2.9144339,3.6807357
-3.8726999,2.7353494,3.3263140
-3.9431394,2.5464825,3.1516478
-3.9759521,2.3510352,3.1390959
-3.9632902,2.1522165,3.1264937
-3.9166297,1.9578843,3.3495197
-3.8447705,1.7716323,3.6010707
-3.7490621,1.5969362,3.6140851
-3.6255915,1.4399764,3.5751371
-3.4762350,1.3064227,3.5573822
-3.3191831,1.1836418,3.1001708
-3.1628612,1.0602510,3.0878240
-2.9866024,0.9676175,3.0754276
-2.8030565,0.8852079,3.3912046
-2.6241354,0.7990801,3.6777600
-2.4433892,0.7138008,3.9414892
-2.2633222,0.6285236,4.1867236
-2.0832846,0.5429708,4.4165596
-1.9022681,0.4571465,4.6333032
-1.7217914,0.3721000,4.8387272
-1.5414107,0.2887831,4.9243586
-1.3591586,0.2042678,4.4046283
-1.1772586,0.1216841,4.0785056
-0.9905627,0.0504835,3.7536151
-0.7978347,-0.0050728,3.4065620
-0.6009093,-0.0401402,3.3772982
-0.4030385,-0.0350507,3.3638477
-0.2080634,0.0103030,3.3503432
-0.0163594,0.0700060,3.6404199
0.1732997,0.1310466,3.9069509
0.3639070,0.1911361,4.1544861
0.5525966,0.2556143,4.3862574
0.7402018,0.3246948,4.6046597
0.9276080,0.3919572,4.8115272
1.1151120,0.4619860,5.0083018
1.2994416,0.5379083,5.1961426
1.4839104,0.6156597,5.3759974
1.6686842,0.6923192,4.9611382
1.8540010,0.7687282,4.4626279
2.0378593,0.8459380,3.9424314
2.2216282,0.9264158,3.3430974
2.4053692,1.0101234,2.6993137
2.5801561,1.1074252,2.5256281
2.7200423,1.2490527,2.5121040
2.8295732,1.4169794,2.3614254
2.9202044,1.5921437,2.2191203
2.9400395,1.7895838,2.2102824
2.8976954,1.9806050,2.2014090
2.7874538,2.1401527,2.2352663
2.6120093,2.2350121,2.3190699
2.4234858,2.2984735,2.7299804
2.2290467,2.3451845,3.0839708
2.0308778,2.3830275,3.3988921
1.8343351,2.4192009,3.6847930
1.6380645,2.4548699,3.9479999
1.4400762,2.4904840,4.1928044
1.2434433,2.5255764,4.4222782
1.0458730,2.5606669,4.6387110
0.8496732,2.5957544,4.8438641
0.6515781,2.6317274,4.7400901
0.4544946,2.6668892,4.2139777
0.2597447,2.7032829,3.7685654
0.0632342,2.7491590,3.3014983
-0.1283496,2.8094868,2.8997217
-0.3065097,2.8954864,2.4488764
-0.4705169,3.0087384,1.9778840
-0.6043650,3.1505896,1.9700069
-0.6666282,3.3406186,1.9620981
-0.7337741,3.5267641,2.4365514
-0.7952512,3.7079985,2.8296667
-0.8530532,3.9072301,3.1718537
-0.9025407,4.0994661,3.4781952
-0.9515076,4.2991190,3.7574864
-0.9994137,4.4947927,3.9860505
-1.0490911,4.6919106,3.3977447
-1.1040529,4.8872332,2.8475385
-1.1792880,5.0781596,2.6326105
-1.2935271,5.2246152,2.6221258
-1.4419573,5.3425286,2.6115991
-1.6149858,5.4451440,2.8016914
-1.8125726,5.4972535,2.7905333
-2.0118381,5.4864053,2.7355271
